"date","username","role","classId","className","type","data"
"Tue Feb 27 2018 15:27:44 GMT+0330 (+0330)","alrez","teacher",0,"null","Access","Authenticated / RFID"
"Tue Feb 27 2018 15:27:49 GMT+0330 (+0330)","negar","teacher",0,"null","Access","Authenticated / RFID"
"Tue Feb 27 2018 15:30:01 GMT+0330 (+0330)",,"Admin",210,"null","Command","F"
"Tue Feb 27 2018 15:30:04 GMT+0330 (+0330)",,"Admin",210,"null","Command","F"
"Tue Feb 27 2018 15:30:07 GMT+0330 (+0330)",,"Admin",210,"null","Command","F"
"Tue Feb 27 2018 15:30:16 GMT+0330 (+0330)",,"Admin",210,"null","Command","F"
"Tue Feb 27 2018 16:27:56 GMT+0330 (+0330)","akbar","Admin",210,,"Admin","Edit"
"Tue Feb 27 2018 16:29:32 GMT+0330 (+0330)",,"Admin",210,,"Admin","Create"
"Tue Feb 27 2018 16:30:02 GMT+0330 (+0330)",,"Admin",209,,"Admin","Create"
"Tue Feb 27 2018 16:30:13 GMT+0330 (+0330)",,"Admin",209,,"Admin","Create"
"Tue Feb 27 2018 16:30:30 GMT+0330 (+0330)","negar","Admin",210,,"Admin","Edit"
"Tue Feb 27 2018 16:30:44 GMT+0330 (+0330)",,"Admin",209,,"Admin","Create"
"Tue Feb 27 2018 16:30:59 GMT+0330 (+0330)","Admin","Admin",0,"6UcmOXUejuxlnrzO","Admin","Delete"
"Tue Feb 27 2018 16:31:31 GMT+0330 (+0330)",,"Admin",210,,"Admin","Create"
"Tue Feb 27 2018 16:32:59 GMT+0330 (+0330)","alrez","Admin",209,,"Admin","Edit"
"Tue Feb 27 2018 16:33:18 GMT+0330 (+0330)","alrez","Admin",209,,"Admin","Edit"
"Tue Feb 27 2018 16:50:19 GMT+0330 (+0330)","alrez","Admin",209,,"Admin","Edit"
"Tue Feb 27 2018 16:50:46 GMT+0330 (+0330)",,"Admin",208,,"Admin","Create"
"Tue Feb 27 2018 16:51:14 GMT+0330 (+0330)","alrez","Admin",208,,"Admin","Edit"
"Tue Feb 27 2018 16:51:28 GMT+0330 (+0330)","alrez","Admin",208,,"Admin","Edit"
"Tue Feb 27 2018 16:51:36 GMT+0330 (+0330)","alrez","Admin",208,,"Admin","Edit"
"Tue Feb 27 2018 17:23:19 GMT+0330 (+0330)","negar","Admin",210,,"Admin","Edit"
"Tue Feb 27 2018 17:23:24 GMT+0330 (+0330)","negar","Admin",211,,"Admin","Edit"
"Tue Feb 27 2018 17:24:04 GMT+0330 (+0330)","negar","Admin",206,,"Admin","Edit"
"Tue Feb 27 2018 17:24:32 GMT+0330 (+0330)","akbar","Admin",210,,"Admin","Edit"
"Tue Feb 27 2018 17:25:32 GMT+0330 (+0330)","akbar","teacher",0,"null","Access","Authenticated / RFID"
"Tue Feb 27 2018 17:25:32 GMT+0330 (+0330)","akbar","teacher",210,"Az Riz 2","Access","Authorized"
"Tue Feb 27 2018 17:25:38 GMT+0330 (+0330)","akbar","teacher",210,"Az Riz 2","Command","open"
"Tue Feb 27 2018 17:25:42 GMT+0330 (+0330)","akbar","teacher",0,"null","Access","Authenticated / RFID"
"Tue Feb 27 2018 17:25:43 GMT+0330 (+0330)","akbar","teacher",210,"Az Riz 2","Access","Authorized"
"Tue Feb 27 2018 17:25:45 GMT+0330 (+0330)","akbar","teacher",210,"Az Riz 2","Command","close"
"Tue Feb 27 2018 17:25:49 GMT+0330 (+0330)","akbar","teacher",210,"Az Riz 2","Command","close"
"Tue Feb 27 2018 17:25:59 GMT+0330 (+0330)","akbar","teacher",0,"null","Access","Authenticated / RFID"
"Tue Feb 27 2018 17:25:59 GMT+0330 (+0330)","akbar","teacher",210,"Az Riz 2","Access","Authorized"
"Tue Feb 27 2018 17:26:01 GMT+0330 (+0330)","akbar","teacher",210,"Az Riz 2","Command","open"
"Tue Feb 27 2018 17:28:43 GMT+0330 (+0330)","akbar","teacher",0,"null","Access","Authenticated / RFID"
"Tue Feb 27 2018 17:28:43 GMT+0330 (+0330)","akbar","teacher",210,"Az Riz 2","Access","Authorized"
"Tue Feb 27 2018 17:28:46 GMT+0330 (+0330)","akbar","teacher",210,"Az Riz 2","Command","close"
"Tue Feb 27 2018 17:28:50 GMT+0330 (+0330)","akbar","teacher",210,"Az Riz 2","Command","close"
"Tue Feb 27 2018 17:29:40 GMT+0330 (+0330)","akbar","teacher",0,"null","Access","Authenticated / RFID"
"Tue Feb 27 2018 17:29:40 GMT+0330 (+0330)","akbar","teacher",210,"Az Riz 2","Access","Authorized"
"Tue Feb 27 2018 17:29:41 GMT+0330 (+0330)","akbar","teacher",210,"Az Riz 2","Command","open"
"Tue Feb 27 2018 17:47:54 GMT+0330 (+0330)","akbar","Admin",210,,"Admin","Edit"
"Tue Feb 27 2018 17:48:13 GMT+0330 (+0330)","akbar","teacher",0,"null","Access","Authenticated / RFID"
"Tue Feb 27 2018 17:48:13 GMT+0330 (+0330)","akbar","teacher",210,"Az Riz 2","Access","Authorized"
"Tue Feb 27 2018 17:48:16 GMT+0330 (+0330)","akbar","teacher",210,"Az Riz 2","Command","open"
"Tue Feb 27 2018 17:48:20 GMT+0330 (+0330)","akbar","teacher",0,"null","Access","Authenticated / RFID"
"Tue Feb 27 2018 17:48:20 GMT+0330 (+0330)","akbar","teacher",210,"Az Riz 2","Access","Authorized"
"Tue Feb 27 2018 17:48:26 GMT+0330 (+0330)","akbar","teacher",210,"Az Riz 2","Command","close"
"Tue Feb 27 2018 17:48:38 GMT+0330 (+0330)","akbar","teacher",0,"null","Access","Authenticated / RFID"
"Tue Feb 27 2018 17:48:38 GMT+0330 (+0330)","akbar","teacher",210,"Az Riz 2","Access","Authorized"
"Tue Feb 27 2018 17:48:41 GMT+0330 (+0330)","akbar","teacher",210,"Az Riz 2","Command","open"
"Tue Feb 27 2018 17:49:32 GMT+0330 (+0330)","alrez","teacher",0,"null","Access","Authenticated / RFID"
"Tue Feb 27 2018 17:49:32 GMT+0330 (+0330)","alrez","teacher",209,"AI Lab","Access","Authorized"
"Tue Feb 27 2018 17:49:34 GMT+0330 (+0330)","alrez","teacher",209,"AI Lab","Command","open"
"Tue Feb 27 2018 17:50:47 GMT+0330 (+0330)","alrez","Admin",208,,"Admin","Edit"
"Tue Feb 27 2018 17:51:02 GMT+0330 (+0330)","alrez","Admin",208,,"Admin","Edit"
"Tue Feb 27 2018 17:54:05 GMT+0330 (+0330)","naseh","Admin",208,"null","Command","O"
"Tue Feb 27 2018 17:54:09 GMT+0330 (+0330)","naseh","Admin",208,"null","Command","F"
"Tue Feb 27 2018 17:54:35 GMT+0330 (+0330)","naseh","Admin",208,"null","Command","O"
"Tue Feb 27 2018 17:54:41 GMT+0330 (+0330)","naseh","Admin",208,"null","Command","F"
"Tue Feb 27 2018 17:55:08 GMT+0330 (+0330)","naseh","Admin",209,"null","Command","F"
"Tue Feb 27 2018 17:56:16 GMT+0330 (+0330)","naseh","Admin",210,"null","Command","F"
"Tue Feb 27 2018 17:56:41 GMT+0330 (+0330)","naseh","Admin",210,"null","Command","F"
"Tue Feb 27 2018 18:00:19 GMT+0330 (+0330)","alrez","teacher",0,"null","Access","Authenticated / RFID"
"Tue Feb 27 2018 18:00:19 GMT+0330 (+0330)","alrez","teacher",209,"AI Lab","Access","Authorized"
"Tue Feb 27 2018 18:00:23 GMT+0330 (+0330)","alrez","teacher",209,"AI Lab","Command","open"
"Tue Feb 27 2018 18:01:54 GMT+0330 (+0330)","negar","Admin",206,,"Admin","Edit"
"Tue Feb 27 2018 18:02:08 GMT+0330 (+0330)","negar","teacher",0,"null","Access","Authenticated / RFID"
"Tue Feb 27 2018 18:02:08 GMT+0330 (+0330)","negar","teacher",206,"S1","Access","Authorized"
"Tue Feb 27 2018 18:02:11 GMT+0330 (+0330)","negar","teacher",206,"S1","Command","open"
"Tue Feb 27 2018 18:02:38 GMT+0330 (+0330)","negar","teacher",0,"null","Access","Authenticated / RFID"
"Tue Feb 27 2018 18:02:38 GMT+0330 (+0330)","negar","teacher",206,"S1","Access","Authorized"
"Tue Feb 27 2018 18:02:40 GMT+0330 (+0330)","negar","teacher",206,"S1","Command","close"
"Tue Feb 27 2018 18:02:41 GMT+0330 (+0330)","negar","teacher",206,"S1","Command","close"
"Tue Feb 27 2018 18:02:42 GMT+0330 (+0330)","negar","teacher",206,"S1","Command","close"
"Tue Feb 27 2018 18:02:43 GMT+0330 (+0330)","negar","teacher",206,"S1","Command","close"
"Tue Feb 27 2018 18:02:43 GMT+0330 (+0330)","negar","teacher",206,"S1","Command","close"
"Tue Feb 27 2018 18:02:43 GMT+0330 (+0330)","negar","teacher",206,"S1","Command","close"
"Tue Feb 27 2018 18:02:51 GMT+0330 (+0330)","negar","teacher",0,"null","Access","Authenticated / RFID"
"Tue Feb 27 2018 18:02:51 GMT+0330 (+0330)","negar","teacher",206,"S1","Access","Authorized"
"Tue Feb 27 2018 18:04:12 GMT+0330 (+0330)","negar","teacher",0,"null","Access","Authenticated / RFID"
"Tue Feb 27 2018 18:04:12 GMT+0330 (+0330)","negar","teacher",206,"S1","Access","Authorized"
"Tue Feb 27 2018 18:04:28 GMT+0330 (+0330)","negar","teacher",0,"null","Access","Authenticated / RFID"
"Tue Feb 27 2018 18:04:28 GMT+0330 (+0330)","negar","teacher",206,"S1","Access","Authorized"
"Tue Feb 27 2018 18:04:29 GMT+0330 (+0330)","negar","teacher",206,"S1","Command","open"
"Tue Feb 27 2018 18:05:28 GMT+0330 (+0330)","negar","Admin",206,,"Admin","Edit"
"Tue Feb 27 2018 18:05:32 GMT+0330 (+0330)","negar","teacher",0,"null","Access","Authenticated / RFID"
"Tue Feb 27 2018 18:05:32 GMT+0330 (+0330)","negar","teacher",206,"S1","Access","Authorized"
"Tue Feb 27 2018 18:05:34 GMT+0330 (+0330)","negar","teacher",206,"S1","Command","close"
"Tue Feb 27 2018 18:05:35 GMT+0330 (+0330)","negar","teacher",206,"S1","Command","close"
"Tue Feb 27 2018 18:05:36 GMT+0330 (+0330)","negar","teacher",206,"S1","Command","close"
"Tue Feb 27 2018 18:05:44 GMT+0330 (+0330)","negar","teacher",0,"null","Access","Authenticated / RFID"
"Tue Feb 27 2018 18:05:44 GMT+0330 (+0330)","negar","teacher",206,"S1","Access","Authorized"
"Tue Feb 27 2018 18:05:46 GMT+0330 (+0330)","negar","teacher",206,"S1","Command","open"
"Tue Feb 27 2018 18:11:46 GMT+0330 (+0330)","naseh","Admin",206,"null","Command","F"
"Tue Feb 27 2018 18:16:11 GMT+0330 (+0330)","naseh","Admin",206,"null","Command","F"
"Tue Feb 27 2018 18:16:29 GMT+0330 (+0330)","naseh","Admin",206,"null","Command","F"
"Thu Mar 01 2018 13:49:17 GMT+0330 (+0330)","mahdiany","Admin",0,"null","Admin","Create"
"Thu Mar 01 2018 13:49:53 GMT+0330 (+0330)",,"Admin",205,,"Admin","Create"
"Thu Mar 01 2018 13:50:41 GMT+0330 (+0330)","null","teacher",0,"null","Access","NOT Authenticated / RFID"
"Thu Mar 01 2018 13:50:44 GMT+0330 (+0330)","null","teacher",0,"null","Access","NOT Authenticated / RFID"
"Thu Mar 01 2018 13:50:50 GMT+0330 (+0330)","mahdiany","teacher",0,"null","Access","RFID-Sample"
"Thu Mar 01 2018 13:50:56 GMT+0330 (+0330)","mahdiany","teacher",0,"null","Access","Authenticated / RFID"
"Thu Mar 01 2018 13:50:56 GMT+0330 (+0330)","mahdiany","teacher",205,"Az Riz 1","Access","Authorized"
"Thu Mar 01 2018 13:51:03 GMT+0330 (+0330)","mahdiany","teacher",205,"Az Riz 1","Command","open"
"Thu Mar 01 2018 13:51:12 GMT+0330 (+0330)","mahdiany","teacher",0,"null","Access","Authenticated / RFID"
"Thu Mar 01 2018 13:51:12 GMT+0330 (+0330)","mahdiany","teacher",205,"Az Riz 1","Access","Authorized"
"Thu Mar 01 2018 13:51:16 GMT+0330 (+0330)","mahdiany","teacher",205,"Az Riz 1","Command","close"
"Thu Mar 01 2018 13:51:45 GMT+0330 (+0330)","dariush","Admin",206,"null","Command","O"
"Thu Mar 01 2018 13:51:47 GMT+0330 (+0330)","dariush","Admin",206,"null","Command","F"
"Thu Mar 01 2018 13:51:48 GMT+0330 (+0330)","dariush","Admin",208,"null","Command","O"
"Thu Mar 01 2018 13:51:51 GMT+0330 (+0330)","dariush","Admin",210,"null","Command","O"
"Thu Mar 01 2018 13:52:01 GMT+0330 (+0330)","dariush","Admin",210,"null","Command","F"
"Thu Mar 01 2018 13:52:05 GMT+0330 (+0330)","dariush","Admin",210,"null","Command","O"
"Thu Mar 01 2018 13:52:13 GMT+0330 (+0330)","dariush","Admin",210,"null","Command","F"
"Thu Mar 01 2018 13:54:14 GMT+0330 (+0330)",,"Admin",209,,"Admin","Create"
"Thu Mar 01 2018 13:54:24 GMT+0330 (+0330)","mahdiany","Admin",205,,"Admin","Edit"
"Thu Mar 01 2018 13:55:00 GMT+0330 (+0330)","negar","teacher",0,"null","Access","RFID-Sample"
"Thu Mar 01 2018 13:55:18 GMT+0330 (+0330)","negar","Admin",206,,"Admin","Edit"
"Thu Mar 01 2018 13:55:45 GMT+0330 (+0330)","negar","teacher",0,"null","Access","Authenticated / RFID"
"Thu Mar 01 2018 13:55:45 GMT+0330 (+0330)","negar","teacher",206,"S1","Access","Authorized"
"Thu Mar 01 2018 13:55:49 GMT+0330 (+0330)","negar","teacher",206,"S1","Command","open"
"Thu Mar 01 2018 13:56:01 GMT+0330 (+0330)","negar","teacher",0,"null","Access","Authenticated / RFID"
"Thu Mar 01 2018 13:56:01 GMT+0330 (+0330)","negar","teacher",206,"S1","Access","Authorized"
"Thu Mar 01 2018 13:56:03 GMT+0330 (+0330)","negar","teacher",206,"S1","Command","close"
"Thu Mar 01 2018 13:56:26 GMT+0330 (+0330)","alrez","teacher",0,"null","Access","Authenticated / RFID"
"Thu Mar 01 2018 13:56:34 GMT+0330 (+0330)","null","teacher",0,"null","Access","NOT Authenticated / RFID"
"Thu Mar 01 2018 13:56:43 GMT+0330 (+0330)","null","teacher",0,"null","Access","NOT Authenticated / RFID"
"Thu Mar 01 2018 13:56:47 GMT+0330 (+0330)","null","teacher",0,"null","Access","NOT Authenticated / RFID"
"Thu Mar 01 2018 13:56:56 GMT+0330 (+0330)","alrez","teacher",0,"null","Access","Authenticated / RFID"
"Thu Mar 01 2018 13:58:20 GMT+0330 (+0330)","Admin","Admin",0,"kKc6qftKnyYfAJIb","Admin","Delete"
"Thu Mar 01 2018 14:15:41 GMT+0330 (+0330)","Admin","Admin",0,"cDoBZcgbLcuiKsJJ","Admin","Delete"
"Thu Mar 01 2018 15:03:55 GMT+0330 (+0330)",,"Admin",209,,"Admin","Create"
"Thu Mar 01 2018 15:04:38 GMT+0330 (+0330)","Admin","Admin",0,"ixG6NfqQxG2ssR9I","Admin","Delete"
"Thu Mar 01 2018 15:04:42 GMT+0330 (+0330)","sabi","Admin",0,"null","Admin","Create"
"Thu Mar 01 2018 15:04:52 GMT+0330 (+0330)",,"Admin",209,,"Admin","Create"
"Thu Mar 01 2018 15:27:19 GMT+0330 (+0330)","sabi","Admin",0,"null","Admin","Create"
"Thu Mar 01 2018 15:27:22 GMT+0330 (+0330)","sabi","Admin",0,"null","Admin","Delete User"
"Thu Mar 01 2018 15:27:22 GMT+0330 (+0330)","sabi","Admin",209,"mASNjlx","Admin","Delete Class"
"Thu Mar 01 2018 15:55:14 GMT+0330 (+0330)","sabi","Admin",0,"null","Admin","Create"
"Thu Mar 01 2018 15:57:12 GMT+0330 (+0330)",,"Admin",210,,"Admin","Create"
"Thu Mar 01 2018 15:58:54 GMT+0330 (+0330)","sabsab","Admin",0,"null","Admin","Create"
"Thu Mar 01 2018 16:16:07 GMT+0330 (+0330)","dariush","Admin",210,"null","Command","O"
"Thu Mar 01 2018 16:16:09 GMT+0330 (+0330)","dariush","Admin",210,"null","Command","F"
"Thu Mar 01 2018 16:16:11 GMT+0330 (+0330)","dariush","Admin",210,"null","Command","O"
"Thu Mar 01 2018 16:16:13 GMT+0330 (+0330)","dariush","Admin",210,"null","Command","F"
"Thu Mar 01 2018 16:16:15 GMT+0330 (+0330)","dariush","Admin",210,"null","Command","O"
"Thu Mar 01 2018 16:16:18 GMT+0330 (+0330)","dariush","Admin",210,"null","Command","F"
"Thu Mar 01 2018 17:18:53 GMT+0330 (+0330)","dariush","Admin",210,"null","Command","O"
"Thu Mar 01 2018 17:18:56 GMT+0330 (+0330)","dariush","Admin",210,"null","Command","F"
"Thu Mar 01 2018 17:20:00 GMT+0330 (+0330)",,"Admin",209,,"Admin","Create"
"Thu Mar 01 2018 17:20:07 GMT+0330 (+0330)","dariush","Admin",209,"null","Command","O"
"Thu Mar 01 2018 17:20:09 GMT+0330 (+0330)","dariush","Admin",209,"null","Command","F"
"Thu Mar 01 2018 17:21:05 GMT+0330 (+0330)","null","teacher",0,"null","Access","NOT Authenticated / RFID"
"Thu Mar 01 2018 17:21:14 GMT+0330 (+0330)","sabi","teacher",0,"null","Access","RFID-Sample"
"Thu Mar 01 2018 17:21:23 GMT+0330 (+0330)","sabi","teacher",0,"null","Access","Authenticated / RFID"
"Thu Mar 01 2018 17:21:39 GMT+0330 (+0330)","sabi","Admin",210,,"Admin","Edit"
"Thu Mar 01 2018 17:21:44 GMT+0330 (+0330)","sabi","Admin",209,,"Admin","Edit"
"Thu Mar 01 2018 17:22:13 GMT+0330 (+0330)","sabi","Admin",210,,"Admin","Edit"
"Thu Mar 01 2018 17:22:15 GMT+0330 (+0330)","Admin","Admin",0,"Wlpbsen0GKWujshy","Admin","Delete"
"Thu Mar 01 2018 17:22:25 GMT+0330 (+0330)","sabsab","Admin",0,"null","Admin","Edit"
"Thu Mar 01 2018 17:23:41 GMT+0330 (+0330)",,"Admin",209,,"Admin","Create"
"Thu Mar 01 2018 17:23:49 GMT+0330 (+0330)","sabi","teacher",0,"null","Access","Authenticated / RFID"
"Thu Mar 01 2018 17:23:50 GMT+0330 (+0330)","sabi","teacher",210,"nodejs 1","Access","Authorized"
"Thu Mar 01 2018 17:23:52 GMT+0330 (+0330)","sabi","teacher",210,"nodejs 1","Command","open"
"Thu Mar 01 2018 17:24:11 GMT+0330 (+0330)","alrez","teacher",0,"null","Access","RFID-Sample"
"Thu Mar 01 2018 17:24:17 GMT+0330 (+0330)","alrez","teacher",0,"null","Access","Authenticated / RFID"
"Thu Mar 01 2018 17:24:17 GMT+0330 (+0330)","alrez","teacher",209,"AI Lab 1","Access","Authorized"
"Thu Mar 01 2018 17:24:21 GMT+0330 (+0330)","alrez","teacher",209,"AI Lab 1","Command","open"
"Thu Mar 01 2018 17:24:25 GMT+0330 (+0330)","alrez","teacher",0,"null","Access","Authenticated / RFID"
"Thu Mar 01 2018 17:24:25 GMT+0330 (+0330)","alrez","teacher",209,"AI Lab 1","Access","Authorized"
