"date","username","role","classId","className","type","data"
"Sat May 26 2018 15:19:38",,"Admin",,,"define","remove student : test1"
"Sat May 26 2018 15:19:40",,"Admin",,,"define","remove student : test2"
"Sat May 26 2018 15:20:39",,"Admin",,,"define","remove student : test1"
"Sat May 26 2018 15:20:41",,"Admin",,,"define","remove student : test2"
"Sat May 26 2018 15:20:47",,"Admin",,,"define","remove student : test1"
"Sat May 26 2018 15:20:48",,"Admin",,,"define","remove student : test2"
"Sat May 26 2018 15:21:47",,"Admin",,,"define","remove student : test1"
"Sat May 26 2018 15:21:59",,"Admin",,,"define","remove student : test1"
"Sat May 26 2018 15:22:08",,"Admin",,,"define","remove student : test2"
"Sat May 26 2018 15:42:29","Naseh","admin",0,"null","Access","Authenticated / RFID : 1354144117102"
"Sat May 26 2018 15:42:44","Naseh","Admin",207,"null","Command","close"
"Sat May 26 2018 15:42:57","Naseh","admin",0,"null","Access","Authenticated / RFID : 1354144117102"
"Sat May 26 2018 15:43:01","Naseh","Admin",209,"null","Command","close"
"Sat May 26 2018 15:43:07","Naseh","Admin",205,"null","Command","open"
"Sat May 26 2018 15:43:22","Naseh","admin",0,"null","Access","Authenticated / RFID : 1354144117102"
"Sat May 26 2018 15:43:29","Naseh","Admin",207,"null","Command","open"
"Sat May 26 2018 15:48:43","sabet","superuser",0,"null","Access","Authenticated / RFID : 1513216011798"
"Sat May 26 2018 15:51:37","Dr. Hasanzadeh","Admin",0,"null","Admin","Create"
"Sat May 26 2018 15:53:18","sabet","superuser",0,"null","Access","Authenticated / RFID : 1513216011798"
"Sat May 26 2018 15:53:22",,"Admin",2061,,"Admin","Create"
"Sat May 26 2018 15:53:23","Naseh","Admin",2062,"null","Command","open"
"Sat May 26 2018 15:53:27","Naseh","Admin",2061,"null","Command","open"
"Sat May 26 2018 15:53:46","Naseh","Admin",2062,"null","Command","close"
"Sat May 26 2018 15:53:51","Naseh","Admin",2061,"null","Command","close"
"Sat May 26 2018 15:53:55","Naseh","Admin",2061,"null","Command","open"
"Sat May 26 2018 16:38:19","Dr. Eshghi","teacher",0,"null","Access","Authenticated / RFID : 1302284101165"
"Sat May 26 2018 16:38:19","Dr. Eshghi","teacher",205,"Micro Lab","Access","Authorized"
"Sat May 26 2018 16:38:22","Dr. Eshghi","teacher",205,"Micro Lab","Command","close"
"Sat May 26 2018 16:38:22","Dr. Eshghi","teacher",205,,"logout","before time"
"Sat May 26 2018 16:38:19","Dr. Eshghi","teacher",205,"Micro Lab","Access","logged out"
"Sat May 26 2018 16:42:14","Naseh","admin",0,"null","Access","Authenticated / RFID : 1354144117102"
"Sat May 26 2018 16:42:20","Naseh","Admin",207,"null","Command","close"
"Sat May 26 2018 19:50:01","Naseh","Admin",2061,"null","Command","close"
"Sat May 26 2018 20:30:01","Naseh","Admin",203,"null","Command","close failed"
"Sat May 26 2018 20:30:01","Naseh","Admin",202,"null","Command","close"
"Sat May 26 2018 20:30:01","Naseh","Admin",201,"null","Command","close failed"
"Sat May 26 2018 20:30:01","Naseh","Admin",210,"null","Command","close failed"
"Sat May 26 2018 20:30:01","Naseh","Admin",211,"null","Command","close failed"
"Sat May 26 2018 20:30:01","Naseh","Admin",206,"null","Command","close failed"
"Sat May 26 2018 20:30:01","Naseh","Admin",209,"null","Command","close"
"Sat May 26 2018 20:30:01","Naseh","Admin",212,"null","Command","close failed"
"Sat May 26 2018 20:30:01","Naseh","Admin",207,"null","Command","close"
"Sat May 26 2018 20:30:01","Naseh","Admin",2062,"null","Command","close"
"Sat May 26 2018 20:30:01","Naseh","Admin",2061,"null","Command","close"
"Sat May 26 2018 20:30:01","Naseh","Admin",214,"null","Command","close failed"
"Sat May 26 2018 20:30:01","Naseh","Admin",204,"null","Command","close failed"
"Sat May 26 2018 20:30:01","Naseh","Admin",208,"null","Command","close failed"
"Sat May 26 2018 20:30:01","Naseh","Admin",213,"null","Command","close failed"
"Sat May 26 2018 20:30:01","Naseh","Admin",205,"null","Command","close"
"Sun May 27 2018 07:06:22","null","null",0,"null","Access","Not Authenticated / RFID : 1634311136"
"Sun May 27 2018 07:06:25","null","null",0,"null","Access","Not Authenticated / RFID : 1634311136"
"Sun May 27 2018 07:10:03","Naseh","admin",0,"null","Access","Authenticated / RFID : 5536103182194"
"Sun May 27 2018 07:10:26","Naseh","Admin",2062,"null","Command","open"
"Sun May 27 2018 07:10:46","Naseh","Admin",2061,"null","Command","open"
"Sun May 27 2018 07:10:46","Naseh","Admin",2061,"null","Command","open"
"Sun May 27 2018 07:11:49","Naseh","Admin",2061,"null","Command","close"
"Sun May 27 2018 07:11:53","Naseh","Admin",2062,"null","Command","close"
"Sun May 27 2018 09:31:43","Zahra Rafiei","teacher",0,"null","Access","Authenticated / RFID : 8122918099"
"Sun May 27 2018 09:31:43","Zahra Rafiei","teacher",207,"Control Lab","Access","Authorized"
"Sun May 27 2018 09:31:46","Zahra Rafiei","teacher",207,"Control Lab","Command","open"
"Sun May 27 2018 09:31:46","Zahra Rafiei","teacher",207,,"logout","before time"
"Sun May 27 2018 09:31:43","Zahra Rafiei","teacher",207,"Control Lab","Access","logged out"
"Sun May 27 2018 09:32:45","Zahra Rafiei","teacher",0,"null","Access","Authenticated / RFID : 8122918099"
"Sun May 27 2018 09:32:45","Zahra Rafiei","teacher",207,"Control Lab","Access","Authorized"
"Sun May 27 2018 09:32:49","Zahra Rafiei","teacher",207,"Control Lab","Command","close"
"Sun May 27 2018 09:32:49","Zahra Rafiei","teacher",207,,"logout","before time"
"Sun May 27 2018 09:32:51","Zahra Rafiei","teacher",0,"null","Access","Authenticated / RFID : 8122918099"
"Sun May 27 2018 09:32:51","Zahra Rafiei","teacher",207,"Control Lab","Access","Authorized"
"Sun May 27 2018 09:32:53","Zahra Rafiei","teacher",207,"Control Lab","Command","open"
"Sun May 27 2018 09:32:53","Zahra Rafiei","teacher",207,,"logout","before time"
"Sun May 27 2018 09:32:45","Zahra Rafiei","teacher",207,"Control Lab","Access","logged out"
"Sun May 27 2018 09:32:51","Zahra Rafiei","teacher",207,"Control Lab","Access","logged out"
"Sun May 27 2018 09:56:36","Naseh","admin",0,"null","Access","Authenticated / RFID : 5536103182194"
"Sun May 27 2018 10:33:27","Naseh","admin",0,"null","Access","Authenticated / RFID : 5536103182194"
"Sun May 27 2018 10:33:41","Naseh","Admin",2061,"null","Command","open"
"Sun May 27 2018 10:34:05","Naseh","admin",0,"null","Access","Authenticated / RFID : 5536103182194"
"Sun May 27 2018 10:34:12","Naseh","Admin",2062,"null","Command","open"
"Sun May 27 2018 10:34:16","Naseh","Admin",2061,"null","Command","close"
"Sun May 27 2018 10:47:28","Naseh","admin",0,"null","Access","Authenticated / RFID : 5536103182194"
"Sun May 27 2018 10:47:35","Naseh","Admin",202,"null","Command","open"
"Sun May 27 2018 11:23:27","Naseh","admin",0,"null","Access","Authenticated / RFID : 5536103182194"
"Sun May 27 2018 11:23:33","Naseh","Admin",205,"null","Command","open"
"Sun May 27 2018 12:21:00","sabet","superuser",0,"null","Access","Authenticated / RFID : 1513216011798"
"Sun May 27 2018 12:21:05","Naseh","Admin",205,"null","Command","close"
"Sun May 27 2018 12:21:07","Naseh","Admin",205,"null","Command","open"
"Sun May 27 2018 12:21:08","Naseh","Admin",202,"null","Command","close"
"Sun May 27 2018 12:21:10","Naseh","Admin",202,"null","Command","open"
"Sun May 27 2018 12:21:13","Naseh","Admin",207,"null","Command","open"
"Sun May 27 2018 12:21:17","Naseh","Admin",209,"null","Command","open"
"Sun May 27 2018 12:21:30","Dr","Admin",2062,,"Admin","Edit"
"Sun May 27 2018 12:22:10",,"Admin",,,"define","remove student : test1"
"Sun May 27 2018 12:22:12",,"Admin",,,"define","remove student : test2"
"Sun May 27 2018 12:40:23","Naseh","admin",0,"null","Access","Authenticated / RFID : 1354144117102"
"Sun May 27 2018 12:41:48","Naseh","Admin",205,"null","Command","close"
"Sun May 27 2018 12:41:53","Naseh","Admin",205,"null","Command","open"
"Sun May 27 2018 12:41:54","Naseh","Admin",205,"null","Command","close"
"Sun May 27 2018 13:09:18",,"Admin",,,"define","remove student : test1"
"Sun May 27 2018 13:09:35",,"Admin",,,"define","remove student : test1"
"Sun May 27 2018 13:09:36",,"Admin",,,"define","remove student : test2"
"Sun May 27 2018 13:22:22",,"Admin",,,"define","remove student : test1"
"Sun May 27 2018 13:22:24",,"Admin",,,"define","remove student : test2"
"Sun May 27 2018 13:22:54","Adelpour","Admin",0,"null","Admin","Edit"
"Sun May 27 2018 13:24:14","test1","Admin",0,"null","Admin","Create"
"Sun May 27 2018 13:24:27",,"Admin",206,,"Admin","Create"
"Sun May 27 2018 13:24:58","Dr.","Admin",206,,"Admin","Edit"
"Sun May 27 2018 13:25:22","test1","Admin",226,,"Admin","Edit"
"Sun May 27 2018 13:27:46","Admin","Admin",0,"5o2wsQlGujJU7HVs","Admin","Delete"
"Sun May 27 2018 13:28:09","Dr","Admin",226,,"Admin","Edit"
"Sun May 27 2018 13:29:17","sabet","superuser",0,"null","Access","Authenticated / RFID : 63201221137162"
"Sun May 27 2018 13:29:21","Naseh","Admin",206,"null","Command","open"
"Sun May 27 2018 13:32:25","Dr Afjeii , Dr Hamzeh","Admin",0,"null","Admin","Edit"
"Sun May 27 2018 13:33:00","Elec , Com Dep","Admin",0,"null","Admin","Create"
"Sun May 27 2018 13:33:24",,"Admin",213,,"Admin","Create"
"Sun May 27 2018 13:33:31","Elec","Admin",213,,"Admin","Edit"
"Sun May 27 2018 13:34:00","Elec","Admin",213,,"Admin","Edit"
"Sun May 27 2018 13:34:23","test","Admin",0,"null","Admin","Create"
"Sun May 27 2018 13:34:49",,"Admin",,,"define","assign student : test"
"Sun May 27 2018 13:34:57",,"Admin",,,"define","remove student : test"
"Sun May 27 2018 13:35:08",,"Admin",,,"define","assign student : test"
"Sun May 27 2018 13:35:13",,"Admin",,,"define","assign student : test"
"Sun May 27 2018 13:35:20","Dr. Mazloom Nezhad","teacher",0,"null","Access","Authenticated / RFID : 672091180228"
"Sun May 27 2018 13:35:20","Dr. Mazloom Nezhad","teacher",205,"Microprossesor Lab","Access","Authorized"
"Sun May 27 2018 13:35:22","Dr. Mazloom Nezhad","teacher",205,"Microprossesor Lab","Command","open"
"Sun May 27 2018 13:35:22","Dr. Mazloom Nezhad","teacher",205,,"logout","before time"
"Sun May 27 2018 13:35:20","Dr. Mazloom Nezhad","teacher",205,"Microprossesor Lab","Access","logged out"
"Sun May 27 2018 13:35:29",,"Admin",,,"define","remove student : test"
"Sun May 27 2018 13:35:43",,"Admin",,,"define","remove student : test"
"Sun May 27 2018 13:36:06",,"Admin",,,"define","assign student : test"
"Sun May 27 2018 13:36:42","Naseh","Admin",206,"null","Command","close"
"Sun May 27 2018 13:55:44","sabet","superuser",0,"null","Access","Authenticated / RFID : 63201221137162"
"Sun May 27 2018 13:55:52","Naseh","Admin",213,"null","Command","open"
"Sun May 27 2018 13:55:55","Naseh","Admin",206,"null","Command","open"
"Sun May 27 2018 14:01:05","Elec , Com Dep","Admin",0,"null","Admin","Edit"
"Sun May 27 2018 14:01:33","sabet","superuser",0,"null","Access","Authenticated / RFID : 63201221137162"
"Sun May 27 2018 14:01:38","Naseh","Admin",226,"null","Command","close"
"Sun May 27 2018 14:02:28","sabet","superuser",0,"null","Access","Authenticated / RFID : 63201221137162"
"Sun May 27 2018 14:02:34","sabet","superuser",0,"null","Access","Authenticated / RFID : 63201221137162"
"Sun May 27 2018 14:02:39","Naseh","Admin",226,"null","Command","open"
"Sun May 27 2018 14:02:47","Naseh","Admin",226,"null","Command","close"
"Sun May 27 2018 14:04:11","sabet","superuser",0,"null","Access","Authenticated / RFID : 63201221137162"
"Sun May 27 2018 14:04:16","Naseh","Admin",206,"null","Command","close"
"Sun May 27 2018 14:05:26","sabet","superuser",0,"null","Access","Authenticated / RFID : 63201221137162"
"Sun May 27 2018 14:05:40","sabet","superuser",0,"null","Access","Authenticated / RFID : 63201221137162"
"Sun May 27 2018 14:13:45","Naseh","admin",0,"null","Access","Authenticated / RFID : 1354144117102"
"Sun May 27 2018 14:13:52","Naseh","Admin",213,"null","Command","close"
"Sun May 27 2018 14:13:57","Naseh","Admin",213,"null","Command","open"
"Sun May 27 2018 14:14:00","Naseh","Admin",213,"null","Command","close"
"Sun May 27 2018 14:18:08",,"Admin",,,"define","assign student : test"
"Sun May 27 2018 14:19:32","Naseh","Admin",202,"null","Command","close"
"Sun May 27 2018 14:20:18","sabet","superuser",0,"null","Access","Authenticated / RFID : 63201221137162"
"Sun May 27 2018 14:20:26","Naseh","Admin",213,"null","Command","open"
"Sun May 27 2018 14:26:36",,"Admin",,,"define","remove student : test"
"Sun May 27 2018 14:27:10",,"Admin",,,"define","remove student : test"
"Sun May 27 2018 14:34:24","Naseh","admin",0,"null","Access","Authenticated / RFID : 1354144117102"
"Sun May 27 2018 14:34:34","Naseh","Admin",226,"null","Command","open"
"Sun May 27 2018 14:34:41","Naseh","Admin",213,"null","Command","close"
"Sun May 27 2018 14:35:16","sabet","superuser",0,"null","Access","Authenticated / RFID : 63201221137162"
"Sun May 27 2018 14:35:20","Naseh","Admin",206,"null","Command","open"
"Sun May 27 2018 14:35:24","Naseh","Admin",226,"null","Command","close"
"Sun May 27 2018 14:35:43","Naseh","admin",0,"null","Access","Authenticated / RFID : 1354144117102"
"Sun May 27 2018 14:35:53","Naseh","admin",0,"null","Access","Authenticated / RFID : 1354144117102"
"Sun May 27 2018 14:35:59","Naseh","Admin",213,"null","Command","open"
"Sun May 27 2018 14:36:03","Naseh","Admin",226,"null","Command","open"
"Sun May 27 2018 14:36:12","Naseh","admin",0,"null","Access","Authenticated / RFID : 1354144117102"
"Sun May 27 2018 14:36:17","Naseh","Admin",209,"null","Command","close"
"Sun May 27 2018 14:36:58","sabet","superuser",0,"null","Access","Authenticated / RFID : 63201221137162"
"Sun May 27 2018 14:37:05","Naseh","Admin",226,"null","Command","close"
"Sun May 27 2018 14:37:17","Naseh","Admin",226,"null","Command","open"
"Sun May 27 2018 14:37:29","Naseh","Admin",213,"null","Command","close"
"Sun May 27 2018 14:37:33","Naseh","Admin",213,"null","Command","open"
"Sun May 27 2018 14:40:18","Naseh","Admin",205,"null","Command","close"
"Sun May 27 2018 14:40:23","Naseh","Admin",205,"null","Command","open"
"Sun May 27 2018 14:40:48","Naseh","Admin",226,"null","Command","close"
"Sun May 27 2018 14:41:03","Naseh","Admin",226,"null","Command","open"
"Sun May 27 2018 14:41:11","Naseh","Admin",226,"null","Command","close"
"Sun May 27 2018 14:41:14","Naseh","Admin",226,"null","Command","open"
"Sun May 27 2018 14:41:16","Naseh","Admin",213,"null","Command","close"
"Sun May 27 2018 14:41:19","Naseh","Admin",213,"null","Command","open"
"Sun May 27 2018 14:41:38","Naseh","Admin",226,"null","Command","close"
"Sun May 27 2018 14:42:00","Naseh","Admin",226,"null","Command","open"
"Sun May 27 2018 14:42:08","sabet","superuser",0,"null","Access","Authenticated / RFID : 63201221137162"
"Sun May 27 2018 14:42:14","Naseh","Admin",226,"null","Command","close"
"Sun May 27 2018 14:42:16","Naseh","Admin",226,"null","Command","open"
"Sun May 27 2018 14:42:51","Naseh","Admin",226,"null","Command","close"
"Sun May 27 2018 14:42:56","Naseh","Admin",226,"null","Command","open"
"Sun May 27 2018 14:43:04","Naseh","Admin",207,"null","Command","close"
"Sun May 27 2018 14:43:08","Naseh","Admin",207,"null","Command","open"
"Sun May 27 2018 14:43:13","Naseh","Admin",213,"null","Command","close"
"Sun May 27 2018 14:43:19","Naseh","Admin",213,"null","Command","open"
"Sun May 27 2018 14:53:24","Naseh","Admin",226,"null","Command","close"
"Sun May 27 2018 14:53:29","Naseh","Admin",226,"null","Command","open"
"Sun May 27 2018 14:54:16","Naseh","Admin",226,"null","Command","close"
"Sun May 27 2018 14:54:21","Naseh","Admin",206,"null","Command","close"
"Sun May 27 2018 14:54:49","Naseh","Admin",213,"null","Command","close"
"Sun May 27 2018 14:54:52","Naseh","Admin",213,"null","Command","open"
"Sun May 27 2018 14:55:38","Naseh","Admin",213,"null","Command","close"
"Sun May 27 2018 14:55:44","Naseh","Admin",213,"null","Command","open"
"Sun May 27 2018 14:56:34","Naseh","Admin",213,"null","Command","close"
"Sun May 27 2018 14:56:59","Naseh","Admin",213,"null","Command","open"
