"date","username","role","classId","className","type","data"
"Sun May 27 2018 13:35:43",,"Admin",,,"define","remove student : test"
"Sun May 27 2018 13:36:06",,"Admin",,,"define","assign student : test"
"Sun May 27 2018 13:36:42","Naseh","Admin",206,"null","Command","close"
"Sun May 27 2018 13:55:44","sabet","superuser",0,"null","Access","Authenticated / RFID : 63201221137162"
"Sun May 27 2018 13:55:52","Naseh","Admin",213,"null","Command","open"
"Sun May 27 2018 13:55:55","Naseh","Admin",206,"null","Command","open"
"Sun May 27 2018 14:01:05","Elec , Com Dep","Admin",0,"null","Admin","Edit"
"Sun May 27 2018 14:01:33","sabet","superuser",0,"null","Access","Authenticated / RFID : 63201221137162"
"Sun May 27 2018 14:01:38","Naseh","Admin",226,"null","Command","close"
"Sun May 27 2018 14:02:28","sabet","superuser",0,"null","Access","Authenticated / RFID : 63201221137162"
"Sun May 27 2018 14:02:34","sabet","superuser",0,"null","Access","Authenticated / RFID : 63201221137162"
"Sun May 27 2018 14:02:39","Naseh","Admin",226,"null","Command","open"
"Sun May 27 2018 14:02:47","Naseh","Admin",226,"null","Command","close"
"Sun May 27 2018 14:04:11","sabet","superuser",0,"null","Access","Authenticated / RFID : 63201221137162"
"Sun May 27 2018 14:04:16","Naseh","Admin",206,"null","Command","close"
"Sun May 27 2018 14:05:26","sabet","superuser",0,"null","Access","Authenticated / RFID : 63201221137162"
"Sun May 27 2018 14:05:40","sabet","superuser",0,"null","Access","Authenticated / RFID : 63201221137162"
"Sun May 27 2018 14:13:45","Naseh","admin",0,"null","Access","Authenticated / RFID : 1354144117102"
"Sun May 27 2018 14:13:52","Naseh","Admin",213,"null","Command","close"
"Sun May 27 2018 14:13:57","Naseh","Admin",213,"null","Command","open"
"Sun May 27 2018 14:14:00","Naseh","Admin",213,"null","Command","close"
"Sun May 27 2018 14:18:08",,"Admin",,,"define","assign student : test"
"Sun May 27 2018 14:19:32","Naseh","Admin",202,"null","Command","close"
"Sun May 27 2018 14:20:18","sabet","superuser",0,"null","Access","Authenticated / RFID : 63201221137162"
"Sun May 27 2018 14:20:26","Naseh","Admin",213,"null","Command","open"
"Sun May 27 2018 14:26:36",,"Admin",,,"define","remove student : test"
"Sun May 27 2018 14:27:10",,"Admin",,,"define","remove student : test"
"Sun May 27 2018 14:34:24","Naseh","admin",0,"null","Access","Authenticated / RFID : 1354144117102"
"Sun May 27 2018 14:34:34","Naseh","Admin",226,"null","Command","open"
"Sun May 27 2018 14:34:41","Naseh","Admin",213,"null","Command","close"
"Sun May 27 2018 14:35:16","sabet","superuser",0,"null","Access","Authenticated / RFID : 63201221137162"
"Sun May 27 2018 14:35:20","Naseh","Admin",206,"null","Command","open"
"Sun May 27 2018 14:35:24","Naseh","Admin",226,"null","Command","close"
"Sun May 27 2018 14:35:43","Naseh","admin",0,"null","Access","Authenticated / RFID : 1354144117102"
"Sun May 27 2018 14:35:53","Naseh","admin",0,"null","Access","Authenticated / RFID : 1354144117102"
"Sun May 27 2018 14:35:59","Naseh","Admin",213,"null","Command","open"
"Sun May 27 2018 14:36:03","Naseh","Admin",226,"null","Command","open"
"Sun May 27 2018 14:36:12","Naseh","admin",0,"null","Access","Authenticated / RFID : 1354144117102"
"Sun May 27 2018 14:36:17","Naseh","Admin",209,"null","Command","close"
"Sun May 27 2018 14:36:58","sabet","superuser",0,"null","Access","Authenticated / RFID : 63201221137162"
"Sun May 27 2018 14:37:05","Naseh","Admin",226,"null","Command","close"
"Sun May 27 2018 14:37:17","Naseh","Admin",226,"null","Command","open"
"Sun May 27 2018 14:37:29","Naseh","Admin",213,"null","Command","close"
"Sun May 27 2018 14:37:33","Naseh","Admin",213,"null","Command","open"
"Sun May 27 2018 14:40:18","Naseh","Admin",205,"null","Command","close"
"Sun May 27 2018 14:40:23","Naseh","Admin",205,"null","Command","open"
"Sun May 27 2018 14:40:48","Naseh","Admin",226,"null","Command","close"
"Sun May 27 2018 14:41:03","Naseh","Admin",226,"null","Command","open"
"Sun May 27 2018 14:41:11","Naseh","Admin",226,"null","Command","close"
"Sun May 27 2018 14:41:14","Naseh","Admin",226,"null","Command","open"
"Sun May 27 2018 14:41:16","Naseh","Admin",213,"null","Command","close"
"Sun May 27 2018 14:41:19","Naseh","Admin",213,"null","Command","open"
"Sun May 27 2018 14:41:38","Naseh","Admin",226,"null","Command","close"
"Sun May 27 2018 14:42:00","Naseh","Admin",226,"null","Command","open"
"Sun May 27 2018 14:42:08","sabet","superuser",0,"null","Access","Authenticated / RFID : 63201221137162"
"Sun May 27 2018 14:42:14","Naseh","Admin",226,"null","Command","close"
"Sun May 27 2018 14:42:16","Naseh","Admin",226,"null","Command","open"
"Sun May 27 2018 14:42:51","Naseh","Admin",226,"null","Command","close"
"Sun May 27 2018 14:42:56","Naseh","Admin",226,"null","Command","open"
"Sun May 27 2018 14:43:04","Naseh","Admin",207,"null","Command","close"
"Sun May 27 2018 14:43:08","Naseh","Admin",207,"null","Command","open"
"Sun May 27 2018 14:43:13","Naseh","Admin",213,"null","Command","close"
"Sun May 27 2018 14:43:19","Naseh","Admin",213,"null","Command","open"
"Sun May 27 2018 14:53:24","Naseh","Admin",226,"null","Command","close"
"Sun May 27 2018 14:53:29","Naseh","Admin",226,"null","Command","open"
"Sun May 27 2018 14:54:16","Naseh","Admin",226,"null","Command","close"
"Sun May 27 2018 14:54:21","Naseh","Admin",206,"null","Command","close"
"Sun May 27 2018 14:54:49","Naseh","Admin",213,"null","Command","close"
"Sun May 27 2018 14:54:52","Naseh","Admin",213,"null","Command","open"
"Sun May 27 2018 14:55:38","Naseh","Admin",213,"null","Command","close"
"Sun May 27 2018 14:55:44","Naseh","Admin",213,"null","Command","open"
"Sun May 27 2018 14:56:34","Naseh","Admin",213,"null","Command","close"
"Sun May 27 2018 14:56:59","Naseh","Admin",213,"null","Command","open"
