"date","username","role","classId","className","type","data"
"Sat May 12 2018 12:41:15","test","teacher",206,"Test class","Command","close"
"Sat May 12 2018 12:41:15","test","teacher",206,,"logout","before time"
"Sat May 12 2018 12:41:07","test","teacher",206,"Test class","Access","log out failed"
"Sat May 12 2018 12:41:13","test","teacher",206,"Test class","Access","log out failed"
"Sat May 12 2018 12:41:25",,"Admin",202,"null","Command","close"
"Sat May 12 2018 12:41:25","test","admin",202,"Project Room","timeout","timeout-close"
"Sat May 12 2018 12:46:43","Dr","Admin",205,,"Admin","Edit"
"Sat May 12 2018 12:46:53","Dariush","Admin",205,,"Admin","Edit"
"Sat May 12 2018 12:46:59","Dr","Admin",205,,"Admin","Edit"
"Sat May 12 2018 12:47:01","Dr","Admin",205,,"Admin","Edit"
"Sat May 12 2018 12:47:04","Dr","Admin",205,,"Admin","Edit"
"Sat May 12 2018 12:47:18","Dr","Admin",205,,"Admin","Edit"
"Sat May 12 2018 12:47:22","Masoud","Admin",205,,"Admin","Edit"
"Sat May 12 2018 12:47:25","Dariush","Admin",205,,"Admin","Edit"
"Sat May 12 2018 12:47:32","Dariush","Admin",205,,"Admin","Edit"
"Sat May 12 2018 12:47:35","Dr","Admin",205,,"Admin","Edit"
"Sat May 12 2018 12:48:15","test","Admin",206,,"Admin","Edit"
"Sat May 12 2018 12:48:41","test","Admin",206,,"Admin","Edit"
"Sat May 12 2018 12:49:18","Vahab","Admin",205,,"Admin","Edit"
"Sat May 12 2018 12:50:50","null","null",0,"null","Access","Not Authenticated / RFID : 5536103182194"
"Sat May 12 2018 12:50:52","null","null",0,"null","Access","Not Authenticated / RFID : 5536103182194"
"Sat May 12 2018 12:50:55","null","null",0,"null","Access","Not Authenticated / RFID : 1211942135141"
"Sat May 12 2018 12:50:57","null","null",0,"null","Access","Not Authenticated / RFID : 1211942135141"
"Sat May 12 2018 12:51:01","test","teacher",0,"null","Access","Authenticated / RFID : 20823716813728"
"Sat May 12 2018 12:51:02","test","teacher",206,"Test class","Access","Authorized"
"Sat May 12 2018 12:51:06","test","teacher",202,"Project Room","Command","open"
"Sat May 12 2018 12:51:09","test","teacher",0,"null","Access","Authenticated / RFID : 20823716813728"
"Sat May 12 2018 12:51:09","test","teacher",206,"Test class","Access","Authorized"
"Sat May 12 2018 12:51:02","test","teacher",206,"Test class","Access","log out failed"
"Sat May 12 2018 12:51:12","test","teacher",206,"Test class","Command","open"
"Sat May 12 2018 12:51:12","test","teacher",206,,"logout","before time"
"Sat May 12 2018 12:51:09","test","teacher",206,"Test class","Access","log out failed"
"Sat May 12 2018 12:51:31","test","admin",202,"Project Room","timeout","timeout-close"
"Sat May 12 2018 12:51:31",,"Admin",202,"null","Command","close"
"Sat May 12 2018 13:24:49","Dr","Admin",205,,"Admin","Edit"
"Sat May 12 2018 13:26:46","test","teacher",0,"null","Access","Authenticated / RFID : 20823716813728"
"Sat May 12 2018 13:26:47","test","teacher",206,"Test class","Access","Authorized"
"Sat May 12 2018 13:26:52","test","teacher",202,"Project Room","Command","open"
"Sat May 12 2018 13:26:47","test","teacher",206,"Test class","Access","log out failed"
"Sat May 12 2018 13:27:17","test","admin",202,"Project Room","timeout","timeout-close"
"Sat May 12 2018 13:27:17",,"Admin",202,"null","Command","close"
"Sat May 12 2018 13:27:31","test","teacher",0,"null","Access","Authenticated / RFID : 20823716813728"
"Sat May 12 2018 13:27:31","test","teacher",206,"Test class","Access","Authorized"
"Sat May 12 2018 13:27:34","test","teacher",206,"Test class","Command","close"
"Sat May 12 2018 13:27:34","test","teacher",206,,"logout","before time"
"Sat May 12 2018 13:27:31","test","teacher",206,"Test class","Access","log out failed"
"Sat May 12 2018 13:27:55","test","teacher",0,"null","Access","Authenticated / RFID : 20823716813728"
"Sat May 12 2018 13:27:56","test","teacher",206,"Test class","Access","Authorized"
"Sat May 12 2018 13:28:01","test","teacher",202,"Project Room","Command","open"
"Sat May 12 2018 13:27:56","test","teacher",206,"Test class","Access","log out failed"
"Sat May 12 2018 13:28:12","test","teacher",0,"null","Access","Authenticated / RFID : 20823716813728"
"Sat May 12 2018 13:28:12","test","teacher",206,"Test class","Access","Authorized"
"Sat May 12 2018 13:28:12","test","teacher",206,"Test class","Access","log out failed"
"Sat May 12 2018 13:28:26","test","admin",202,"Project Room","timeout","timeout-close"
"Sat May 12 2018 13:28:26",,"Admin",202,"null","Command","close"
"Sat May 12 2018 13:28:44","test","teacher",206,"Test class","Command","open"
"Sat May 12 2018 13:28:44","test","teacher",206,,"logout","before time"
"Sat May 12 2018 13:28:46","test","teacher",0,"null","Access","Authenticated / RFID : 20823716813728"
"Sat May 12 2018 13:28:46","test","teacher",206,"Test class","Access","Authorized"
"Sat May 12 2018 13:28:49","test","teacher",206,"Test class","Command","close"
"Sat May 12 2018 13:28:49","test","teacher",206,,"logout","before time"
"Sat May 12 2018 13:28:46","test","teacher",206,"Test class","Access","log out failed"
"Sat May 12 2018 13:42:32","test","teacher",0,"null","Access","Authenticated / RFID : 20823716813728"
"Sat May 12 2018 13:42:32","test","teacher",206,"Test class","Access","Authorized"
"Sat May 12 2018 13:42:32","test","teacher",206,"Test class","Access","logged out"
"Sat May 12 2018 13:42:44","test","teacher",0,"null","Access","Authenticated / RFID : 20823716813728"
"Sat May 12 2018 13:42:44","test","teacher",206,"Test class","Access","Authorized"
"Sat May 12 2018 13:42:47","test","teacher",202,"Project Room","Command","open"
"Sat May 12 2018 13:42:44","test","teacher",206,"Test class","Access","logged out"
"Sat May 12 2018 13:43:17","test","admin",202,"Project Room","timeout","timeout-close"
"Sat May 12 2018 13:43:17",,"Admin",202,"null","Command","close"
"Sat May 12 2018 13:54:10","Dr","Admin",205,,"Admin","Edit"
"Sat May 12 2018 14:09:42","Dr","Admin",205,,"Admin","Edit"
"Sat May 12 2018 14:09:45","Dr","Admin",205,,"Admin","Edit"
"Sat May 12 2018 14:12:10","test","Admin",206,,"Admin","Edit"
"Sat May 12 2018 14:20:30","sabet","superuser",0,"null","Access","Authenticated / RFID : 63201221137162"
"Sat May 12 2018 14:25:04","test","Admin",0,"null","Admin","Delete User"
"Sat May 12 2018 14:25:04","test","Admin",206,"Test class","Admin","Delete Class"
"Sat May 12 2018 14:25:21","sabet","superuser",0,"null","Access","Authenticated / RFID : 63201221137162"
"Sat May 12 2018 15:30:56","test","Admin",0,"null","Admin","Create"
"Sat May 12 2018 15:31:16",,"Admin",206,,"Admin","Create"
"Sat May 12 2018 15:31:37",,"Admin",206,,"Admin","Create"
"Sat May 12 2018 15:35:05","Admin","Admin",0,"YHbKhjX905vPAFBu","Admin","Delete"
"Sat May 12 2018 15:35:18",,"Admin",207,,"Admin","Create"
"Sat May 12 2018 15:35:20","Admin","Admin",0,"KZBv5J4UI8mgFzyg","Admin","Delete"
"Sat May 12 2018 16:00:28","sabet","superuser",0,"null","Access","Authenticated / RFID : 63201221137162"
"Sat May 12 2018 16:00:35","test",,0,"null","Access","RFID-Sample"
"Sat May 12 2018 16:00:46","test","teacher",0,"null","Access","Authenticated / RFID : 123717412357"
"Sat May 12 2018 16:00:46","test","teacher",206,"Node Js","Access","Authorized"
"Sat May 12 2018 16:00:49","test","teacher",202,"Project Room","Command","open"
"Sat May 12 2018 16:00:52","test","teacher",0,"null","Access","Authenticated / RFID : 123717412357"
"Sat May 12 2018 16:00:53","test","teacher",206,"Node Js","Access","Authorized"
"Sat May 12 2018 16:00:46","test","teacher",206,"Node Js","Access","logged out"
"Sat May 12 2018 16:00:53","test","teacher",206,"Node Js","Access","logged out"
"Sat May 12 2018 16:01:05","test","teacher",0,"null","Access","Authenticated / RFID : 123717412357"
"Sat May 12 2018 16:01:05","test","teacher",206,"Node Js","Access","Authorized"
"Sat May 12 2018 16:01:08","test","teacher",206,"Node Js","Command","open"
"Sat May 12 2018 16:01:08","test","teacher",206,,"logout","before time"
"Sat May 12 2018 16:01:12","test","teacher",0,"null","Access","Authenticated / RFID : 123717412357"
"Sat May 12 2018 16:01:12","test","teacher",206,"Node Js","Access","Authorized"
"Sat May 12 2018 16:01:05","test","teacher",206,"Node Js","Access","logged out"
"Sat May 12 2018 16:01:19","test","admin",202,"Project Room","timeout","timeout-close"
"Sat May 12 2018 16:01:19",,"Admin",202,"null","Command","close"
"Sat May 12 2018 16:01:12","test","teacher",206,"Node Js","Access","logged out"
"Sat May 12 2018 16:01:23","test","teacher",0,"null","Access","Authenticated / RFID : 123717412357"
"Sat May 12 2018 16:01:24","test","teacher",206,"Node Js","Access","Authorized"
"Sat May 12 2018 16:01:24","test","teacher",206,"Node Js","Access","logged out"
"Sat May 12 2018 16:01:40","test","teacher",0,"null","Access","Authenticated / RFID : 123717412357"
"Sat May 12 2018 16:01:40","test","teacher",206,"Node Js","Access","Authorized"
"Sat May 12 2018 16:01:48","test","teacher",206,"Node Js","Command","close"
"Sat May 12 2018 16:01:48","test","teacher",206,,"logout","before time"
"Sat May 12 2018 16:01:40","test","teacher",206,"Node Js","Access","logged out"
"Sat May 12 2018 16:01:53","test","teacher",0,"null","Access","Authenticated / RFID : 123717412357"
"Sat May 12 2018 16:01:53","test","teacher",206,"Node Js","Access","Authorized"
"Sat May 12 2018 16:01:55","test","teacher",206,"Node Js","Command","open"
"Sat May 12 2018 16:01:55","test","teacher",206,,"logout","before time"
"Sat May 12 2018 16:01:53","test","teacher",206,"Node Js","Access","logged out"
"Sat May 12 2018 16:02:17","test","teacher",0,"null","Access","Authenticated / RFID : 123717412357"
"Sat May 12 2018 16:02:17","test","teacher",206,"Node Js","Access","Authorized"
"Sat May 12 2018 16:02:21","test","teacher",206,"Node Js","Command","close"
"Sat May 12 2018 16:02:21","test","teacher",206,,"logout","before time"
"Sat May 12 2018 16:02:22","test","teacher",0,"null","Access","Authenticated / RFID : 123717412357"
"Sat May 12 2018 16:02:22","test","teacher",206,"Node Js","Access","Authorized"
"Sat May 12 2018 16:02:17","test","teacher",206,"Node Js","Access","logged out"
"Sat May 12 2018 16:02:30","test","teacher",0,"null","Access","Authenticated / RFID : 123717412357"
"Sat May 12 2018 16:02:30","test","teacher",206,"Node Js","Access","Authorized"
"Sat May 12 2018 16:02:22","test","teacher",206,"Node Js","Access","logged out"
"Sat May 12 2018 16:02:30","test","teacher",206,"Node Js","Access","logged out"
"Sat May 12 2018 16:02:41","test","teacher",0,"null","Access","Authenticated / RFID : 123717412357"
"Sat May 12 2018 16:02:41","test","teacher",206,"Node Js","Access","Authorized"
"Sat May 12 2018 16:02:42","test","teacher",206,"Node Js","Command","open"
"Sat May 12 2018 16:02:42","test","teacher",206,,"logout","before time"
"Sat May 12 2018 16:02:46","test","teacher",0,"null","Access","Authenticated / RFID : 123717412357"
"Sat May 12 2018 16:02:46","test","teacher",206,"Node Js","Access","Authorized"
"Sat May 12 2018 16:02:48","test","teacher",206,"Node Js","Command","close"
"Sat May 12 2018 16:02:48","test","teacher",206,,"logout","before time"
"Sat May 12 2018 16:02:41","test","teacher",206,"Node Js","Access","logged out"
"Sat May 12 2018 16:02:50","test","teacher",0,"null","Access","Authenticated / RFID : 123717412357"
"Sat May 12 2018 16:02:50","test","teacher",206,"Node Js","Access","Authorized"
"Sat May 12 2018 16:02:51","test","teacher",206,"Node Js","Command","open"
"Sat May 12 2018 16:02:51","test","teacher",206,,"logout","before time"
"Sat May 12 2018 16:02:53","test","teacher",0,"null","Access","Authenticated / RFID : 123717412357"
"Sat May 12 2018 16:02:53","test","teacher",206,"Node Js","Access","Authorized"
"Sat May 12 2018 16:02:46","test","teacher",206,"Node Js","Access","logged out"
"Sat May 12 2018 16:02:50","test","teacher",206,"Node Js","Access","logged out"
"Sat May 12 2018 16:02:53","test","teacher",206,"Node Js","Access","logged out"
"Sat May 12 2018 16:03:03","test","teacher",0,"null","Access","Authenticated / RFID : 123717412357"
"Sat May 12 2018 16:03:03","test","teacher",206,"Node Js","Access","Authorized"
"Sat May 12 2018 16:03:04","test","teacher",206,"Node Js","Command","close"
"Sat May 12 2018 16:03:04","test","teacher",206,,"logout","before time"
"Sat May 12 2018 16:03:06","test","teacher",0,"null","Access","Authenticated / RFID : 123717412357"
"Sat May 12 2018 16:03:07","test","teacher",206,"Node Js","Access","Authorized"
"Sat May 12 2018 16:03:08","test","teacher",206,"Node Js","Command","open"
"Sat May 12 2018 16:03:08","test","teacher",206,,"logout","before time"
"Sat May 12 2018 16:03:10","test","teacher",0,"null","Access","Authenticated / RFID : 123717412357"
"Sat May 12 2018 16:03:10","test","teacher",206,"Node Js","Access","Authorized"
"Sat May 12 2018 16:03:03","test","teacher",206,"Node Js","Access","logged out"
"Sat May 12 2018 16:03:07","test","teacher",206,"Node Js","Access","logged out"
"Sat May 12 2018 16:03:10","test","teacher",206,"Node Js","Access","logged out"
"Sat May 12 2018 16:03:20","test","teacher",0,"null","Access","Authenticated / RFID : 123717412357"
"Sat May 12 2018 16:03:20","test","teacher",206,"Node Js","Access","Authorized"
"Sat May 12 2018 16:03:22","test","teacher",202,"Project Room","Command","open"
"Sat May 12 2018 16:03:25","test","teacher",0,"null","Access","Authenticated / RFID : 123717412357"
"Sat May 12 2018 16:03:25","test","teacher",206,"Node Js","Access","Authorized"
"Sat May 12 2018 16:03:28","test","teacher",206,"Node Js","Command","close"
"Sat May 12 2018 16:03:28","test","teacher",206,,"logout","before time"
"Sat May 12 2018 16:03:20","test","teacher",206,"Node Js","Access","logged out"
"Sat May 12 2018 16:03:25","test","teacher",206,"Node Js","Access","logged out"
"Sat May 12 2018 16:03:52","test","admin",202,"Project Room","timeout","timeout-close"
"Sat May 12 2018 16:03:53",,"Admin",202,"null","Command","close"
"Sat May 12 2018 16:04:02","test","teacher",0,"null","Access","Authenticated / RFID : 123717412357"
"Sat May 12 2018 16:04:02","test","teacher",206,"Node Js","Access","Authorized"
"Sat May 12 2018 16:04:06","test","teacher",202,"Project Room","Command","open"
"Sat May 12 2018 16:04:02","test","teacher",206,"Node Js","Access","logged out"
"Sat May 12 2018 16:04:36","test","admin",202,"Project Room","timeout","timeout-close"
"Sat May 12 2018 16:04:36",,"Admin",202,"null","Command","close"
"Sat May 12 2018 16:04:53","test","teacher",0,"null","Access","Authenticated / RFID : 123717412357"
"Sat May 12 2018 16:04:53","test","teacher",206,"Node Js","Access","Authorized"
"Sat May 12 2018 16:04:55","test","teacher",206,"Node Js","Command","open"
"Sat May 12 2018 16:04:55","test","teacher",206,,"logout","before time"
"Sat May 12 2018 16:04:53","test","teacher",206,"Node Js","Access","logged out"
"Sat May 12 2018 16:06:54","test","Admin",0,"null","Admin","Delete User"
"Sat May 12 2018 16:06:54","test","Admin",206,"Node Js","Admin","Delete Class"
"Sat May 12 2018 19:05:53","sabet","superuser",0,"null","Access","Authenticated / RFID : 63201221137162"
"Sat May 12 2018 19:06:05","sabet","superuser",0,"null","Access","Authenticated / RFID : 63201221137162"
"Sat May 12 2018 19:06:14","Naseh","Admin",205,"null","Command","open"
"Sat May 12 2018 19:06:23","Naseh","Admin",205,"null","Command","close"
"Sat May 12 2018 19:06:39","Naseh","Admin",205,"null","Command","open"
"Sat May 12 2018 19:06:43","Naseh","Admin",205,"null","Command","close"
"Sat May 12 2018 19:10:16","test1","Admin",0,"null","Admin","Create"
"Sat May 12 2018 19:10:56",,"Admin",207,,"Admin","Create"
"Sat May 12 2018 19:11:04","test2","Admin",0,"null","Admin","Create"
"Sat May 12 2018 19:11:14",,"Admin",209,,"Admin","Create"
"Sat May 12 2018 19:11:23","sabet","superuser",0,"null","Access","Authenticated / RFID : 63201221137162"
"Sat May 12 2018 19:11:32","Naseh","Admin",205,"null","Command","open"
"Sat May 12 2018 19:11:42","Naseh","Admin",207,"null","Command","open"
"Sat May 12 2018 19:11:45","Naseh","Admin",209,"null","Command","open"
"Sat May 12 2018 19:11:56","Naseh","Admin",209,"null","Command","close"
"Sat May 12 2018 19:12:01","Naseh","Admin",207,"null","Command","close"
"Sat May 12 2018 19:12:16","Naseh","Admin",209,"null","Command","open"
"Sat May 12 2018 19:12:20","Naseh","Admin",207,"null","Command","open"
"Sat May 12 2018 19:13:17","test1",,0,"null","Access","RFID-Sample"
"Sat May 12 2018 19:13:26","test2",,0,"null","Access","RFID-Sample"
"Sat May 12 2018 19:13:43","sabet","superuser",0,"null","Access","Authenticated / RFID : 1513216011798"
"Sat May 12 2018 19:13:47","Naseh","Admin",205,"null","Command","close"
"Sat May 12 2018 19:13:49","Naseh","Admin",207,"null","Command","close"
"Sat May 12 2018 19:13:51","Naseh","Admin",209,"null","Command","close"
"Sat May 12 2018 19:13:58","null","null",0,"null","Access","Not Authenticated / RFID : 20823716813728"
"Sat May 12 2018 19:14:03","test1","teacher",0,"null","Access","Authenticated / RFID : 5536103182194"
"Sat May 12 2018 19:14:03","test1","teacher",207,"nodered","Access","Authorized"
"Sat May 12 2018 19:14:06","test1","teacher",207,"nodered","Command","open"
"Sat May 12 2018 19:14:06","test1","teacher",207,,"logout","before time"
"Sat May 12 2018 19:14:03","test1","teacher",207,"nodered","Access","logged out"
"Sat May 12 2018 19:14:14","test1","teacher",0,"null","Access","Authenticated / RFID : 5536103182194"
"Sat May 12 2018 19:14:14","test1","teacher",207,"nodered","Access","Authorized"
"Sat May 12 2018 19:14:14","test1","teacher",207,"nodered","Access","logged out"
"Sat May 12 2018 19:14:27","test2","teacher",0,"null","Access","Authenticated / RFID : 1211942135141"
"Sat May 12 2018 19:14:27","test2","teacher",209,"node js","Access","Authorized"
"Sat May 12 2018 19:14:30","test2","teacher",209,"node js","Command","open"
"Sat May 12 2018 19:14:30","test2","teacher",209,,"logout","before time"
"Sat May 12 2018 19:14:27","test2","teacher",209,"node js","Access","logged out"
"Sat May 12 2018 19:15:27","sabet","superuser",0,"null","Access","Authenticated / RFID : 1513216011798"
"Sat May 12 2018 19:15:34","null","null",0,"null","Access","Not Authenticated / RFID : 20823716813728"
"Sat May 12 2018 19:15:37","test2","teacher",0,"null","Access","Authenticated / RFID : 1211942135141"
"Sat May 12 2018 19:15:37","test2","teacher",209,"node js","Access","Authorized"
"Sat May 12 2018 19:15:39","test2","teacher",202,"Project Room","Command","open"
"Sat May 12 2018 19:15:45","test2","teacher",0,"null","Access","Authenticated / RFID : 1211942135141"
"Sat May 12 2018 19:15:46","test2","teacher",209,"node js","Access","Authorized"
"Sat May 12 2018 19:15:37","test2","teacher",209,"node js","Access","logged out"
"Sat May 12 2018 19:15:48","test1","teacher",0,"null","Access","Authenticated / RFID : 5536103182194"
"Sat May 12 2018 19:15:48","test1","teacher",207,"nodered","Access","Authorized"
"Sat May 12 2018 19:15:52","test1","teacher",207,"nodered","Command","close"
"Sat May 12 2018 19:15:52","test1","teacher",207,,"logout","before time"
"Sat May 12 2018 19:15:46","test2","teacher",209,"node js","Access","logged out"
"Sat May 12 2018 19:15:48","test1","teacher",207,"nodered","Access","logged out"
"Sat May 12 2018 19:16:09","test2","admin",202,"Project Room","timeout","timeout-close"
"Sat May 12 2018 19:16:09","Naseh","Admin",202,"null","Command","close"
"Sat May 12 2018 19:36:02","sabet","superuser",0,"null","Access","Authenticated / RFID : 63201221137162"
"Sat May 12 2018 19:36:10","Naseh","Admin",205,"null","Command","open"
"Sat May 12 2018 19:46:23","Naseh","admin",0,"null","Access","Authenticated / RFID : 1354144117102"
"Sat May 12 2018 19:46:34","Naseh","Admin",205,"null","Command","close"
"Sat May 12 2018 19:46:36","Naseh","Admin",205,"null","Command","open"
"Sat May 12 2018 19:59:47","null","null",0,"null","Access","Not Authenticated / RFID : 20823716813728"
"Sat May 12 2018 19:59:49","test2","teacher",0,"null","Access","Authenticated / RFID : 1211942135141"
"Sat May 12 2018 19:59:49","test2","teacher",209,"node js","Access","Authorized"
"Sat May 12 2018 19:59:51","test2","teacher",202,"Project Room","Command","open"
"Sat May 12 2018 19:59:49","test2","teacher",209,"node js","Access","logged out"
"Sat May 12 2018 20:00:21","test2","admin",202,"Project Room","timeout","timeout-close"
"Sat May 12 2018 20:00:21",,"Admin",202,"null","Command","close"
"Sat May 12 2018 20:08:27","null","null",0,"null","Access","Not Authenticated / RFID : 20823716813728"
"Sat May 12 2018 20:08:30","test2","teacher",0,"null","Access","Authenticated / RFID : 1211942135141"
"Sat May 12 2018 20:08:30","test2","teacher",209,"node js","Access","Authorized"
"Sat May 12 2018 20:08:33","test2","teacher",209,"node js","Command","close"
"Sat May 12 2018 20:08:33","test2","teacher",209,,"logout","before time"
"Sat May 12 2018 20:08:35","test1","teacher",0,"null","Access","Authenticated / RFID : 5536103182194"
"Sat May 12 2018 20:08:35","test1","teacher",207,"nodered","Access","Authorized"
"Sat May 12 2018 20:08:30","test2","teacher",209,"node js","Access","logged out"
"Sat May 12 2018 20:08:35","test1","teacher",207,"nodered","Access","logged out"
"Sat May 12 2018 20:08:55","test2","Admin",0,"null","Admin","Delete User"
"Sat May 12 2018 20:08:55","test2","Admin",209,"node js","Admin","Delete Class"
"Sat May 12 2018 20:08:57","test1","Admin",0,"null","Admin","Delete User"
"Sat May 12 2018 20:08:57","test1","Admin",207,"nodered","Admin","Delete Class"
"Sat May 12 2018 20:21:36","sabet","superuser",0,"null","Access","Authenticated / RFID : 63201221137162"
"Sat May 12 2018 20:22:07","sabet","superuser",0,"null","Access","Authenticated / RFID : 63201221137162"
"Sat May 12 2018 20:22:13","Naseh","Admin",202,"null","Command","open"
"Sat May 12 2018 20:22:15","Naseh","Admin",202,"null","Command","close"
"Sat May 12 2018 20:22:17","Naseh","Admin",205,"null","Command","close"
"Sat May 12 2018 20:46:23","Naseh","admin",0,"null","Access","Authenticated / RFID : 1354144117102"
"Sat May 12 2018 20:46:34","Naseh","Admin",202,"null","Command","open"
"Sat May 12 2018 20:46:51","Naseh","Admin",205,"null","Command","open"
"Sat May 12 2018 20:49:50","Naseh","Admin",202,"null","Command","close"
"Sat May 12 2018 20:49:51","Naseh","Admin",205,"null","Command","close"
"Sun May 13 2018 13:10:50","Mohammad Haji Seyed Javadi","Admin",0,"null","Admin","Create"
"Sun May 13 2018 13:11:21","Zhila Amini","Admin",0,"null","Admin","Create"
"Sun May 13 2018 13:15:22","Maziyar Karimi","Admin",0,"null","Admin","Create"
"Sun May 13 2018 13:17:05","Dr. Shekofteh","Admin",0,"null","Admin","Create"
"Sun May 13 2018 13:21:31","Dr Dargahi","Admin",0,"null","Admin","Edit"
"Sun May 13 2018 13:21:41","Dr Timarchi","Admin",0,"null","Admin","Edit"
